signal_date,variant,rank,symbol,name,score,return_1d_net,return_3d_net,return_5d_net,return_10d_net
2026-04-15,quality_momentum,5,603659.SH,,0.98591548,0.01675649,0.01647271,0.01562115,0.04826135
2026-04-15,quality_momentum,6,600186.SH,,0.98239434,0.06176055,0.03523531,0.13470474,0.50075253
2026-04-15,quality_momentum,7,600867.SH,,0.97887325,-0.0019,-0.02131748,-0.04073496,-0.07956993
2026-04-15,quality_momentum,8,600773.SH,,0.97535211,0.04168352,0.11190147,0.13611455,0.3346618
2026-04-15,quality_momentum,9,301282.SZ,,0.97183096,0.13802397,0.13117984,0.17959558,0.04499478
2026-04-15,quality_momentum,10,603985.SH,,0.96830988,0.10724715,0.04405667,0.10150255,0.16911191
2026-04-15,quality_momentum,11,301150.SZ,,0.96478873,-0.01496218,0.03778255,0.05630107,0.07283538
2026-04-15,quality_momentum,12,688700.SH,,0.96126759,0.00204713,0.02367062,0.10501606,0.0689769
2026-04-15,quality_momentum,13,002850.SZ,,0.95774651,,,,
2026-04-15,quality_momentum,14,002733.SZ,,0.95422536,0.05002691,0.00757093,-0.02214818,-0.02312796
2026-04-15,quality_momentum,15,688607.SH,,0.95070422,0.04160616,0.10325324,0.12653153,0.02555222
2026-04-15,quality_momentum,16,002463.SZ,,0.94718307,0.0136014,0.04427883,0.13663657,0.12135203
2026-04-15,quality_momentum,17,301377.SZ,,0.94366199,-0.01476364,0.02537267,0.07400903,0.03817174
2026-04-15,quality_momentum,18,002638.SZ,,0.94014084,-0.00400531,-0.05032106,-0.0587421,-0.06505794
2026-04-15,quality_momentum,19,002756.SZ,,0.9366197,0.02407406,-0.0183935,-0.05384801,0.1117364
2026-04-15,quality_momentum,20,300502.SZ,,0.93309861,0.10473991,0.16107793,0.24357288,0.10272778
2026-04-16,quality_momentum,1,301377.SZ,,1.0,0.03797658,0.04796877,0.02669511,0.08259881
2026-04-16,quality_momentum,2,300750.SZ,,0.99663299,-0.05225529,-0.01952011,-0.01731486,0.01721245
2026-04-16,quality_momentum,3,603803.SH,,0.99326599,-0.01480321,-0.01093228,-0.05609356,-0.07931934
2026-04-16,quality_momentum,4,301191.SZ,,0.98989898,-0.02867854,-0.04223555,0.01145574,-0.01653083
2026-04-16,quality_momentum,5,688521.SH,,0.98653197,0.01295234,-0.02658357,-0.01033882,0.23016751
2026-04-16,quality_momentum,6,600186.SH,,0.98316497,-0.01561579,-0.00439382,0.19261363,0.36343657
2026-04-16,quality_momentum,7,000155.SZ,,0.97979796,-0.0030765,-0.02190001,-0.01484114,0.02751176
2026-04-16,quality_momentum,8,603659.SH,,0.97643095,-0.01193067,0.00729481,-0.03227058,0.020669
2026-04-16,quality_momentum,9,000951.SZ,,0.97306395,-0.01479518,0.00101183,-0.00231598,-0.08384672
2026-04-16,quality_momentum,10,301222.SZ,,0.969697,0.02177797,0.0004678,0.10070452,0.23935226
2026-04-16,quality_momentum,11,002866.SZ,,0.96632999,,,,
2026-04-16,quality_momentum,12,600867.SH,,0.96296299,-0.01452136,-0.05723978,-0.07665726,-0.10384176
2026-04-16,quality_momentum,13,688629.SH,,0.95959598,0.10662713,0.0601155,0.00244107,0.0988752
2026-04-16,quality_momentum,14,301150.SZ,,0.95622897,0.01820383,0.13045041,-0.07862983,0.19763085
2026-04-16,quality_momentum,15,301216.SZ,,0.95286196,-0.00324229,-0.02807449,0.00984493,0.01320064
2026-04-16,quality_momentum,16,605319.SH,,0.94949496,-0.05191725,-0.06537018,-0.05019252,-0.07675345
2026-04-16,quality_momentum,17,300502.SZ,,0.94612795,0.06900904,0.03264544,0.00311811,-0.02026365
2026-04-16,quality_momentum,18,688331.SH,,0.94276094,-0.02076052,-0.08026881,-0.12397329,-0.16293014
2026-04-16,quality_momentum,19,002848.SZ,,0.93939394,0.02846304,-0.0104808,-0.0302828,0.00470069
2026-04-16,quality_momentum,20,002229.SZ,,0.93602693,-0.01690747,-0.05692753,,-0.16097955
2026-04-17,quality_momentum,1,300666.SZ,,1.0,-0.01348397,0.01043946,0.00540296,0.15215434
2026-04-17,quality_momentum,2,300400.SZ,,0.99718308,-0.02169503,0.01400664,-0.09097743,-0.0757777
2026-04-17,quality_momentum,3,000973.SZ,,0.99436617,-0.0019,0.01642315,0.05862189,0.17911054
2026-04-17,quality_momentum,4,603507.SH,,0.99154931,-0.00256906,0.03244427,0.00434442,0.0351205
2026-04-17,quality_momentum,5,000815.SZ,,0.9887324,-0.00745045,-0.03705264,-0.12400921,-0.01207582
2026-04-17,quality_momentum,6,603803.SH,,0.98591548,0.00202153,0.03731565,-0.0790242,-0.02869737
2026-04-17,quality_momentum,7,300964.SZ,,0.98309857,-0.02817778,-0.03225086,-0.10188687,-0.03947724
2026-04-17,quality_momentum,8,002183.SZ,,0.98028171,0.00461465,-0.03121593,-0.07356125,-0.02795861
2026-04-17,quality_momentum,9,300054.SZ,,0.9774648,-0.01185123,0.04053332,0.07207667,0.26096146
2026-04-17,quality_momentum,10,605319.SH,,0.97464788,-0.01787678,0.00390972,0.01480296,-0.03457974
2026-04-17,quality_momentum,11,688700.SH,,0.97183096,-0.03553519,0.04111422,0.00068733,0.02801592
2026-04-17,quality_momentum,12,688679.SH,,0.96901411,-0.03193437,0.00280415,0.04170412,-0.05581712
2026-04-17,quality_momentum,13,688521.SH,,0.96619719,0.05414522,0.04998756,-0.02568181,0.14145604
2026-04-17,quality_momentum,14,000155.SZ,,0.96338028,0.01223426,0.0069339,0.03755819,0.03225783
2026-04-17,quality_momentum,15,601208.SH,,0.96056336,-0.0391501,0.0019346,-0.04599754,0.13367929
2026-04-17,quality_momentum,16,688300.SH,,0.95774651,0.00157808,0.01095835,-0.09443795,-0.03225416
2026-04-17,quality_momentum,17,603701.SH,,0.95492959,0.0069424,0.02904854,0.01819644,-0.02521189
2026-04-17,quality_momentum,18,688072.SH,,0.95211267,0.02129587,0.01614125,0.00910515,0.2020433
2026-04-17,quality_momentum,19,002408.SZ,,0.94929576,-0.013912,-0.06796608,-0.06946754,-0.01841647
2026-04-17,quality_momentum,20,920047.BJ,,0.94647884,-0.00793825,-0.02739481,-0.08542901,-0.09582819
2026-04-20,quality_momentum,1,301216.SZ,,1.0,-0.01111812,0.02746156,0.02404742,0.03770399
2026-04-20,quality_momentum,2,000973.SZ,,0.99754298,-0.02410991,-0.05242748,0.08805,0.14690621
2026-04-20,quality_momentum,3,300166.SZ,,0.99508601,-0.02567967,0.0206282,0.00310625,0.19271831
2026-04-20,quality_momentum,4,603211.SH,,0.99262899,-0.07819628,-0.11671479,-0.07597407,0.01995191
2026-04-20,quality_momentum,5,603124.SH,,0.99017197,0.0254691,0.02933202,0.08382367,0.0719062
2026-04-20,quality_momentum,6,300055.SZ,,0.98771501,0.00335854,0.04104482,0.02088707,-0.04221551
2026-04-20,quality_momentum,7,000990.SZ,,0.98525798,-0.01554876,0.12093896,0.11729928,0.05087526
2026-04-20,quality_momentum,8,603507.SH,,0.98280096,0.00390227,0.00234009,0.00680346,0.05299842
2026-04-20,quality_momentum,9,605319.SH,,0.980344,-5.498e-05,0.0161812,0.00326607,-0.0107561
2026-04-20,quality_momentum,10,603118.SH,,0.97788697,-0.04020647,-0.02878176,-0.02609359,0.02834191
2026-04-20,quality_momentum,11,603196.SH,,0.97542995,0.02605024,0.01518072,,-0.10127891
2026-04-20,quality_momentum,12,002183.SZ,,0.97297299,-0.03426243,-0.06824302,-0.07309742,0.09680552
2026-04-20,quality_momentum,13,605376.SH,,0.97051597,0.00384182,0.0655199,0.09672936,0.19276569
2026-04-20,quality_momentum,14,300432.SZ,,0.96805894,-0.01917446,0.02497139,0.02689077,0.04608461
2026-04-20,quality_momentum,15,002246.SZ,,0.96560198,-0.02925678,-0.07990372,-0.09986672,-0.07361907
2026-04-20,quality_momentum,16,000815.SZ,,0.96314496,-0.03771398,-0.03585347,-0.10422562,0.01810001
2026-04-20,quality_momentum,17,002848.SZ,,0.96068794,0.0109119,-0.00931737,0.0432787,0.02035219
2026-04-20,quality_momentum,18,000062.SZ,,0.95823097,-0.00025255,0.01325647,0.25938495,0.18920255
2026-04-20,quality_momentum,19,300666.SZ,,0.95577395,-0.00463882,-0.01336499,0.06688983,0.14841849
2026-04-20,quality_momentum,20,300400.SZ,,0.95331693,-0.01380047,-0.05743549,-0.07654839,0.05579926
2026-04-21,quality_momentum,1,002025.SZ,,1.0,0.01503085,0.02749184,-0.07923987,0.03670218
2026-04-21,quality_momentum,2,603659.SH,,0.99751246,-0.01211543,0.01963503,-0.02730039,-0.0742358
2026-04-21,quality_momentum,3,002812.SZ,,0.99502486,-0.01628468,0.06682664,0.04405095,0.06762585
2026-04-21,quality_momentum,4,601000.SH,,0.99253732,-0.0019,0.00429834,0.00223219,-0.00809834
2026-04-21,quality_momentum,5,301081.SZ,,0.99004978,-0.00561739,-0.0966955,-0.00685663,0.0389922
2026-04-21,quality_momentum,6,300432.SZ,,0.98756218,0.02544373,0.06216251,-0.0370563,0.05942807
2026-04-21,quality_momentum,7,300750.SZ,,0.98507464,0.00374611,0.00630838,-0.02233042,-0.00419023
2026-04-21,quality_momentum,8,688521.SH,,0.98258704,0.09262739,0.01389065,-0.03274573,0.1748251
2026-04-21,quality_momentum,9,002733.SZ,,0.9800995,-0.01570671,-0.01800785,0.07502301,-0.03049964
2026-04-21,quality_momentum,10,002848.SZ,,0.97761196,-0.00389738,-0.0065605,0.03005736,0.0420414
2026-04-21,quality_momentum,11,301216.SZ,,0.97512436,0.02635638,0.03772781,-0.0129269,0.03772781
2026-04-21,quality_momentum,12,300499.SZ,,0.97263682,0.06287249,0.00532371,-0.06739484,0.06239091
2026-04-21,quality_momentum,13,603077.SH,,0.97014928,0.00144448,-0.02196687,-0.02865583,-0.03534478
2026-04-21,quality_momentum,14,002686.SZ,,0.96766168,-0.01055259,-0.06617685,-0.07482951,-0.02044136
2026-04-21,quality_momentum,15,002135.SZ,,0.96517414,0.01124058,-0.05446245,-0.01766873,0.24251516
2026-04-21,quality_momentum,16,300394.SZ,,0.96268654,0.08161357,-0.06435491,-0.12205003,-0.04032495
2026-04-21,quality_momentum,17,300037.SZ,,0.960199,0.00542486,0.03313184,0.05337401,0.05674241
2026-04-21,quality_momentum,18,002832.SZ,,0.95771146,-0.01754187,-0.02832932,0.02237191,0.04934063
2026-04-21,quality_momentum,19,605056.SH,,0.95522386,-0.02204395,-0.10225978,-0.07456187,-0.07672015
2026-04-21,quality_momentum,20,603196.SH,,0.95273632,0.01260161,0.03586435,-0.14087277,-0.13301778
2026-04-22,quality_momentum,1,301191.SZ,,1.0,-0.03401541,-0.02202822,-0.05023336,0.04733073
2026-04-22,quality_momentum,2,300432.SZ,,0.99773753,0.01521026,0.0171114,0.06920268,0.01559051
2026-04-22,quality_momentum,3,688629.SH,,0.99547511,-0.04134252,0.01374354,-0.0447529,0.02271441
2026-04-22,quality_momentum,4,603659.SH,,0.99321264,-0.03118868,0.02962025,0.03017815,-0.06075626
2026-04-22,quality_momentum,5,300265.SZ,,0.99095023,-0.05802995,-0.07920176,-0.10677437,-0.03488859
2026-04-22,quality_momentum,6,300975.SZ,,0.98868775,-0.01362612,-0.0741326,-0.05583993,0.10410372
2026-04-22,quality_momentum,7,688097.SH,,0.98642534,-0.0403616,-0.11133229,-0.12079504,-0.04997699
2026-04-22,quality_momentum,8,688300.SH,,0.98416287,-0.07432458,-0.0757814,-0.11220183,0.00580029
2026-04-22,quality_momentum,9,002135.SZ,,0.98190045,-0.06026575,-0.04210753,0.01885228,0.21081077
2026-04-22,quality_momentum,10,603876.SH,,0.97963798,0.0105482,0.17237392,0.17859799,0.25909586
2026-04-22,quality_momentum,11,300666.SZ,,0.97737557,-0.03672588,0.04163237,0.06775176,0.13615969
2026-04-22,quality_momentum,12,300383.SZ,,0.97511309,-0.02223901,-0.09794521,-0.09794521,-0.03692828
2026-04-22,quality_momentum,13,002730.SZ,,0.97285068,0.02175591,0.037885,0.12534018,0.24720398
2026-04-22,quality_momentum,14,688503.SH,,0.97058821,-0.05315001,0.05018326,0.05705826,0.19372499
2026-04-22,quality_momentum,15,000155.SZ,,0.96832579,-0.0223319,0.03954781,0.06640123,-0.03809375
2026-04-22,quality_momentum,16,688372.SH,,0.96606332,-0.04837127,0.00531106,-0.01578793,0.09150987
2026-04-22,quality_momentum,17,301200.SZ,,0.96380091,-0.04731796,-0.0560097,-0.06465117,-0.01415886
2026-04-22,quality_momentum,18,001203.SZ,,0.96153843,-0.03854461,0.05372914,0.14600289,0.0396011
2026-04-22,quality_momentum,19,301216.SZ,,0.95927602,0.0084887,0.00513749,0.02088819,-0.00860243
2026-04-22,quality_momentum,20,300303.SZ,,0.95701355,-0.02981147,-0.05676044,-0.11835815,0.03948591
2026-04-23,quality_momentum,1,300782.SZ,,1.0,-0.00247614,-0.00334025,-0.0244636,0.03074524
2026-04-23,quality_momentum,2,300490.SZ,,0.99782133,-0.00508638,-0.01358345,0.0676698,0.05811058
2026-04-23,quality_momentum,3,300432.SZ,,0.99564272,0.01641779,-0.07853554,0.0530533,0.0231467
2026-04-23,quality_momentum,4,688127.SH,,0.99346405,-0.01772738,-0.00981369,0.1031359,0.24989854
2026-04-23,quality_momentum,5,300666.SZ,,0.99128538,0.02902786,0.08057422,0.19011028,0.13882162
2026-04-23,quality_momentum,6,603876.SH,,0.98910677,,,,
2026-04-23,quality_momentum,7,301183.SZ,,0.98692811,-0.02892128,-0.06104891,-0.02668718,0.32863192
2026-04-23,quality_momentum,8,688629.SH,,0.98474944,0.07096201,-0.02165917,0.09411731,0.0230305
2026-04-23,quality_momentum,9,688388.SH,,0.98257083,-0.01784055,0.01807875,0.07886508,0.0159533
2026-04-23,quality_momentum,10,601208.SH,,0.98039216,0.0206608,0.04087765,0.17008946,0.36463972
2026-04-23,quality_momentum,11,300570.SZ,,0.97821349,0.03850016,0.07543748,0.06397148,0.33707662
2026-04-23,quality_momentum,12,000155.SZ,,0.97603488,0.04994737,0.07080556,0.04100818,-0.0448083
2026-04-23,quality_momentum,13,688662.SH,,0.97385621,0.00974488,-0.01107031,0.03812913,0.17859492
2026-04-23,quality_momentum,14,688200.SH,,0.97167754,-0.02661698,-0.01617673,0.11913778,0.17152769
2026-04-23,quality_momentum,15,300069.SZ,,0.96949893,0.01389584,0.07545924,,
2026-04-23,quality_momentum,16,605006.SH,,0.96732026,0.01287838,0.09859266,0.17248428,0.62273057
2026-04-23,quality_momentum,17,300054.SZ,,0.96514159,0.03433186,0.05752031,0.15752027,0.15752027
2026-04-23,quality_momentum,18,301191.SZ,,0.96296299,0.05346792,-0.0487905,-0.02951771,0.01141215
2026-04-23,quality_momentum,19,002290.SZ,,0.96078432,,,,
2026-04-23,quality_momentum,20,300501.SZ,,0.95860565,0.07749804,0.02508619,0.05348566,0.15096495
2026-04-24,quality_momentum,1,000155.SZ,,1.0,0.0088649,0.03492717,-0.00699916,-0.07838727
2026-04-24,quality_momentum,2,603118.SH,,0.99777776,-0.02936154,-0.02400315,0.06976778,0.18363245
2026-04-24,quality_momentum,3,301150.SZ,,0.99555558,0.05178794,0.08523829,0.23576515,0.35284157
2026-04-24,quality_momentum,4,300570.SZ,,0.99333334,0.10017104,0.03885444,0.14491959,0.32953491
2026-04-24,quality_momentum,5,688517.SH,,0.9911111,-0.01270322,0.03990367,0.03285808,0.128208
2026-04-24,quality_momentum,6,300502.SZ,,0.98888886,-0.02385119,-0.00262806,-0.04840524,0.16573747
2026-04-24,quality_momentum,7,603158.SH,,0.98666668,-0.01227035,-0.01671481,0.09439632,0.10772965
2026-04-24,quality_momentum,8,600498.SH,,0.98444444,5.886e-05,-0.03813896,-0.02618991,0.18928515
2026-04-24,quality_momentum,9,001203.SZ,,0.9822222,-0.00565003,0.08143331,0.09622495,-0.0852334
2026-04-24,quality_momentum,10,002487.SZ,,0.98000002,0.02872507,-0.02909695,-0.01801249,-0.055951
2026-04-24,quality_momentum,11,688802.SH,,0.97777778,-0.01022178,-0.01298182,0.10489612,0.09224703
2026-04-24,quality_momentum,12,301165.SZ,,0.97555554,-0.02842233,-0.08772493,0.01160953,0.0758789
2026-04-24,quality_momentum,13,300432.SZ,,0.97333336,-0.01805275,0.03224096,0.02453169,-0.06908066
2026-04-24,quality_momentum,14,600259.SH,,0.97111112,-0.0235555,0.01425919,0.06680396,0.15089764
2026-04-24,quality_momentum,15,603306.SH,,0.96888888,-0.02479918,0.0662723,0.04232273,0.15230169
2026-04-24,quality_momentum,16,603659.SH,,0.96666664,-0.00244055,-0.0019,0.0032351,-0.10703512
2026-04-24,quality_momentum,17,002709.SZ,,0.96444446,0.06253105,0.12698992,0.20409315,0.0949741
2026-04-24,quality_momentum,18,300476.SZ,,0.96222222,0.00236809,0.04316648,0.03375147,0.21577506
2026-04-24,quality_momentum,19,300438.SZ,,0.95999998,-0.00394771,0.21208269,0.27161171,0.2365087
2026-04-24,quality_momentum,20,301365.SZ,,0.9577778,0.04689524,0.07038919,0.09297953,0.10171442
2026-04-27,quality_momentum,1,300666.SZ,,1.0,-0.00070815,0.1006029,0.07438128,0.0807579
2026-04-27,quality_momentum,2,002192.SZ,,0.99769586,-0.00728877,0.26280903,0.16163238,0.01778547
2026-04-27,quality_momentum,3,300501.SZ,,0.99539173,0.01481735,0.04293284,0.03609392,0.11360155
2026-04-27,quality_momentum,4,002245.SZ,,0.99308753,0.01078292,0.02151465,0.0995634,0.31809996
2026-04-27,quality_momentum,5,600498.SH,,0.99078339,0.00122806,-0.07521374,-0.00483254,0.1546983
2026-04-27,quality_momentum,6,301191.SZ,,0.98847926,-0.06045029,-0.04141327,0.01131467,0.02472568
2026-04-27,quality_momentum,7,603688.SH,,0.98617512,0.02629052,0.06476669,0.20419526,0.36743333
2026-04-27,quality_momentum,8,300037.SZ,,0.98387098,-0.01819779,0.04624595,0.01454746,-0.05124204
2026-04-27,quality_momentum,9,603958.SH,,0.98156685,-0.01466593,0.03214252,-0.01424046,0.0436319
2026-04-27,quality_momentum,10,603196.SH,,0.97926265,-0.0928091,-0.08706747,-0.07686014,-0.09089524
2026-04-27,quality_momentum,11,688503.SH,,0.97695851,0.01849604,0.01790205,0.09710992,0.12710992
2026-04-27,quality_momentum,12,000155.SZ,,0.97465438,0.0070686,-0.0209583,-0.0288058,-0.11905247
2026-04-27,quality_momentum,13,688629.SH,,0.97235024,-0.07482507,0.03467197,0.00561879,-0.05146572
2026-04-27,quality_momentum,14,601208.SH,,0.9700461,-0.01793536,0.10398886,0.27678408,0.29751946
2026-04-27,quality_momentum,15,300835.SZ,,0.96774191,-0.05398227,0.08831189,0.19961234,0.29062627
2026-04-27,quality_momentum,16,301205.SZ,,0.96543777,-0.20159344,-0.05940952,0.08239124,0.11909617
2026-04-27,quality_momentum,17,688662.SH,,0.96313363,-0.02682478,0.02159236,0.0581201,0.14105951
2026-04-27,quality_momentum,18,603132.SH,,0.9608295,-0.02772285,-0.01813828,-0.00276704,0.0126042
2026-04-27,quality_momentum,19,300502.SZ,,0.95852536,-0.01742088,0.00286422,0.02724359,0.14634875
2026-04-27,quality_momentum,20,603601.SH,,0.95622122,0.01175186,0.09025014,0.15850958,0.12096688
2026-04-28,quality_momentum,1,002487.SZ,,1.0,-0.01785197,-0.00663938,-0.04582559,-0.11032682
2026-04-28,quality_momentum,2,002831.SZ,,0.99744898,0.01974732,-0.00137195,0.08046539,0.08574521
2026-04-28,quality_momentum,3,002283.SZ,,0.99489796,0.06321625,0.16461165,0.05670461,0.150173
2026-04-28,quality_momentum,4,600110.SH,,0.99234694,0.04617692,0.09521541,0.06252308,-0.03939994
2026-04-28,quality_momentum,5,300054.SZ,,0.98979592,0.02067183,0.14823683,0.11728599,0.20945432
2026-04-28,quality_momentum,6,688700.SH,,0.9872449,0.0210508,0.0421984,0.0210508,0.25711636
2026-04-28,quality_momentum,7,601208.SH,,0.98469388,0.09391342,0.16303396,0.28778817,0.2737393
2026-04-28,quality_momentum,8,688170.SH,,0.98214287,0.03472749,0.04077445,0.13977243,0.27643444
2026-04-28,quality_momentum,9,002181.SZ,,0.97959185,0.04637588,0.25327237,0.26361723,
2026-04-28,quality_momentum,10,300438.SZ,,0.97704083,,,,
2026-04-28,quality_momentum,11,300666.SZ,,0.97448981,0.02190956,0.08923093,0.05107617,0.12857619
2026-04-28,quality_momentum,12,601339.SH,,0.97193879,0.04188699,0.0762066,0.00875097,-0.0172846
2026-04-28,quality_momentum,13,301377.SZ,,0.96938777,0.02195754,0.0609279,0.06765466,0.07438142
2026-04-28,quality_momentum,14,600769.SH,,0.96683675,-0.02304029,0.05447413,0.151207,0.47471754
2026-04-28,quality_momentum,15,002216.SZ,,0.96428573,-0.00734963,-0.01688641,-0.03800352,-0.06525148
2026-04-28,quality_momentum,16,002859.SZ,,0.96173471,0.02283498,0.03593,0.03551428,0.0735521
2026-04-28,quality_momentum,17,002468.SZ,,0.95918369,-0.00310485,-0.00912888,-0.02117705,-0.06816507
2026-04-28,quality_momentum,18,002903.SZ,,0.95663267,,,,
2026-04-28,quality_momentum,19,605006.SH,,0.95408165,,,,
2026-04-28,quality_momentum,20,301358.SZ,,0.95153064,0.13127503,0.15318308,0.04817554,0.00479117
2026-04-29,quality_momentum,1,300432.SZ,,1.0,-0.00012506,-0.03278395,-0.05195325,-0.15347972
2026-04-29,quality_momentum,2,605098.SH,,0.9972145,-0.01721345,-0.01769201,-0.02247745,-0.06267524
2026-04-29,quality_momentum,3,301216.SZ,,0.99442899,-0.01074668,-0.00419358,-0.03073356,-0.03892493
2026-04-29,quality_momentum,4,300501.SZ,,0.99164343,-0.00262676,-0.00916747,0.07222787,0.09475697
2026-04-29,quality_momentum,5,000155.SZ,,0.98885792,-0.04561581,-0.05326605,-0.09971416,-0.1210256
2026-04-29,quality_momentum,6,603659.SH,,0.98607242,-0.01000809,-0.04244054,-0.09000806,-0.14838649
2026-04-29,quality_momentum,7,300666.SZ,,0.98328692,0.07368134,0.04810001,0.06205346,0.15507676
2026-04-29,quality_momentum,8,301285.SZ,,0.98050141,-0.00093374,0.04167911,0.0645799,0.1686479
2026-04-29,quality_momentum,9,605055.SH,,0.97771585,-0.00100879,0.08900911,0.12287713,0.15496274
2026-04-29,quality_momentum,10,300750.SZ,,0.97493035,0.02273606,0.00369912,-0.00169839,-0.0705226
2026-04-29,quality_momentum,11,002487.SZ,,0.97214484,-0.00636373,-0.01517378,0.00902447,-0.07472975
2026-04-29,quality_momentum,12,300246.SZ,,0.96935934,0.05633528,0.07104116,0.18927647,0.13633532
2026-04-29,quality_momentum,13,002795.SZ,,0.96657383,0.03135934,0.06240154,0.04244585,0.06572745
2026-04-29,quality_momentum,14,002460.SZ,,0.96378833,0.03660577,0.00901948,-0.01523332,-0.10075059
2026-04-29,quality_momentum,15,605117.SH,,0.96100277,0.01316663,0.01363331,0.0753666,0.0613
2026-04-29,quality_momentum,16,688503.SH,,0.95821726,0.01128125,0.08997489,0.12715771,0.09371283
2026-04-29,quality_momentum,17,002042.SZ,,0.95543176,-0.00988402,0.06796031,0.00408802,-0.02784808
2026-04-29,quality_momentum,18,002216.SZ,,0.95264626,-0.01559863,-0.02792738,-0.03203698,-0.06902327
2026-04-29,quality_momentum,19,002181.SZ,,0.94986075,,,,
2026-04-29,quality_momentum,20,300054.SZ,,0.94707519,0.06833407,0.10177892,0.11850129,0.19542438
2026-04-30,quality_momentum,1,002460.SZ,,1.0,0.00252723,-0.05004616,-0.07594542,-0.175226
2026-04-30,quality_momentum,2,600769.SH,,0.99748743,0.04309367,0.13878443,0.31559058,
2026-04-30,quality_momentum,3,000155.SZ,,0.99497485,0.00152854,-0.04875713,-0.08418575,-0.08189998
2026-04-30,quality_momentum,4,002831.SZ,,0.99246234,0.00074553,0.08275607,0.14386717,0.19360267
2026-04-30,quality_momentum,5,603507.SH,,0.98994976,-0.01274873,-0.08720102,-0.0712469,-0.00849435
2026-04-30,quality_momentum,6,300953.SZ,,0.98743719,0.03363575,0.06060009,0.03823401,0.06952857
2026-04-30,quality_momentum,7,000338.SZ,,0.98492461,,,,
2026-04-30,quality_momentum,8,002795.SZ,,0.98241204,0.02921588,0.06569658,-0.0019,0.01741334
2026-04-30,quality_momentum,9,603659.SH,,0.97989953,0.01145144,-0.08636872,-0.10271746,-0.15448856
2026-04-30,quality_momentum,10,603296.SH,,0.97738695,0.0430026,0.12772443,0.03001196,0.01382067
2026-04-30,quality_momentum,11,600527.SH,,0.97487438,,,,
2026-04-30,quality_momentum,12,603076.SH,,0.9723618,0.02371668,-0.00031871,-0.03605558,-0.14358251
2026-04-30,quality_momentum,13,600499.SH,,0.96984923,0.00939368,-0.04912794,-0.052208,-0.17027783
2026-04-30,quality_momentum,14,300866.SZ,,0.96733665,-0.01724265,-0.02985406,0.01271961,0.0286245
2026-04-30,quality_momentum,15,002887.SZ,,0.96482414,-0.0156615,0.03556181,0.0539104,0.15176976
2026-04-30,quality_momentum,16,600482.SH,,0.96231157,0.00369795,-0.02988987,-0.03803235,-0.06551321
2026-04-30,quality_momentum,17,000977.SZ,,0.95979899,0.02936764,0.08401557,0.02148028,0.00865977
2026-04-30,quality_momentum,18,300246.SZ,,0.95728642,0.00032351,0.04868365,0.12872815,0.14429239
2026-04-30,quality_momentum,19,002386.SZ,,0.95477384,-0.02332859,-0.04618571,-0.07189997,-0.08047145
2026-04-30,quality_momentum,20,603308.SH,,0.95226133,0.0540087,0.0293622,-0.02434124,-0.05495487
2026-05-06,quality_momentum,1,301216.SZ,,1.0,-0.01197799,-0.03831089,-0.07634733,-0.06919516
2026-05-06,quality_momentum,2,002831.SZ,,0.99763036,0.04955117,0.08279652,0.14058018,0.17277014
2026-05-06,quality_momentum,3,300750.SZ,,0.99526066,-0.0440333,-0.04917461,-0.04322261,-0.10617729
2026-05-06,quality_momentum,4,002887.SZ,,0.99289101,0.01825506,0.10585197,0.11592946,0.19344889
2026-05-06,quality_momentum,5,603601.SH,,0.99052131,-0.00131135,0.0546039,0.0593125,0.04577511
2026-05-06,quality_momentum,6,603076.SH,,0.98815167,0.00334209,-0.02348498,-0.11321671,-0.16101192
2026-05-06,quality_momentum,7,002460.SZ,,0.98578197,-0.03275407,-0.05600469,-0.09468243,-0.14669341
2026-05-06,quality_momentum,8,688257.SH,,0.98341233,-0.01986878,-0.05775941,0.0871625,0.13729273
2026-05-06,quality_momentum,9,603296.SH,,0.98104268,0.01557747,0.02782972,0.08819007,0.00701888
2026-05-06,quality_momentum,10,605055.SH,,0.97867298,0.02667149,0.0586042,0.06532689,0.0838143
2026-05-06,quality_momentum,11,002560.SZ,,0.97630334,0.03550152,-0.02486591,,-0.11212225
2026-05-06,quality_momentum,12,002832.SZ,,0.97393364,-0.00893164,0.03426275,0.02672883,0.00714069
2026-05-06,quality_momentum,13,603345.SH,,0.97156399,-0.0563645,-0.06418407,-0.06536609,-0.11082893
2026-05-06,quality_momentum,14,600769.SH,,0.96919429,0.02963429,0.24491623,0.30980404,
2026-05-06,quality_momentum,15,600573.SH,,0.96682465,-0.01404285,-0.00404284,-0.04118573,-0.07975711
2026-05-06,quality_momentum,16,603659.SH,,0.96445495,-0.04734229,-0.09466679,-0.11160686,-0.11456466
2026-05-06,quality_momentum,17,002902.SZ,,0.96208531,0.02859354,0.19992334,0.2552519,0.20809692
2026-05-06,quality_momentum,18,603507.SH,,0.95971566,0.01465911,-0.03523338,-0.02146991,-0.00921185
2026-05-06,quality_momentum,19,300006.SZ,,0.95734596,-0.06187003,-0.02139027,-0.02738727,-0.07536331
2026-05-06,quality_momentum,20,002415.SZ,,0.95497632,-0.00301357,-0.01749025,-0.03892679,-0.06663373
2026-05-07,quality_momentum,1,688257.SH,,1.0,-0.02125826,-0.01515908,0.10125568,0.14063515
